ortho	Gene Ontology IDs
N0.HOG0028593	GO:0000902;GO:0001525;GO:0002102;GO:0002523;GO:0002675;GO:0002693;GO:0004222;GO:0004252;GO:0005509;GO:0005737;GO:0005886;GO:0006508;GO:0006954;GO:0007249;GO:0008237;GO:0008270;GO:0009986;GO:0010718;GO:0010954;GO:0022407;GO:0022617;GO:0023061;GO:0032010;GO:0032127;GO:0032813;GO:0033089;GO:0034987;GO:0035579;GO:0042581;GO:0043410;GO:0043524;GO:0045089;GO:0045780;GO:0045785;GO:0048247;GO:0050714;GO:0050839;GO:0051044;GO:0051897;GO:0070245;GO:0070820;GO:0070821;GO:0071133;GO:0071456;GO:0098609;GO:0101003;GO:2000309;GO:2000391;GO:2000415;GO:2000418
N0.HOG0028757	GO:0005462;GO:0005794;GO:0016020;GO:1990569
N0.HOG0028449	GO:0000139;GO:0007034;GO:0030001
N0.HOG0026549	GO:0004602;GO:0005576;GO:0006979
N0.HOG0027206	GO:0005105;GO:0005111;GO:0005615;GO:0005737;GO:0008083;GO:0008284;GO:0008543;GO:0009880;GO:0009953;GO:0010628;GO:0022008;GO:0030177;GO:0030334;GO:0043410;GO:0045893;GO:0045944;GO:0051781;GO:0060173;GO:0060174;GO:0060684
N0.HOG0014695	GO:0004800;GO:0005886;GO:0010008;GO:0033798;GO:0042403;GO:0042446
N0.HOG0027796	GO:0005737;GO:0006457;GO:0016272;GO:0051082;GO:1990062
N0.HOG0026258	GO:0000122;GO:0003677;GO:0003682;GO:0003723;GO:0005634;GO:0005654;GO:0005730;GO:0005737;GO:0005829;GO:0006366;GO:0007420;GO:0007612;GO:0007613;GO:0008266;GO:0008344;GO:0008542;GO:0016363;GO:0031208;GO:0032991;GO:0034046;GO:0035176;GO:0042405;GO:0042802;GO:0043569;GO:0045892;GO:0045944;GO:0048009;GO:0048286;GO:0051168;GO:0060079;GO:0060252;GO:0098794
N0.HOG0026268	GO:0016020
N0.HOG0026761	GO:0005736;GO:0006352;GO:0006362
N0.HOG0029415	GO:0000785;GO:0003677;GO:0005730;GO:0140839;GO:0140840
N0.HOG0024627	GO:0000149;GO:0001778;GO:0005509;GO:0005516;GO:0005544;GO:0005546;GO:0005764;GO:0005765;GO:0005777;GO:0005778;GO:0005829;GO:0005886;GO:0006906;GO:0006909;GO:0008021;GO:0016192;GO:0017158;GO:0019905;GO:0030276;GO:0030424;GO:0030670;GO:0030672;GO:0031045;GO:0032009;GO:0036465;GO:0042734;GO:0045202;GO:0045956;GO:0046850;GO:0048791;GO:0050764;GO:0050796;GO:0061891;GO:0070062;GO:0070092;GO:0090119;GO:0090385;GO:0098686;GO:0099502;GO:1900242;GO:1990926;GO:1990927
N0.HOG0028140	GO:0000077;GO:0000978;GO:0000981;GO:0001228;GO:0003677;GO:0003700;GO:0004402;GO:0005634;GO:0005667;GO:0005694;GO:0005726;GO:0005737;GO:0005829;GO:0006355;GO:0006357;GO:0006473;GO:0007283;GO:0007565;GO:0007623;GO:0009416;GO:0009649;GO:0031490;GO:0032922;GO:0032931;GO:0033391;GO:0036408;GO:0042634;GO:0042752;GO:0042753;GO:0043161;GO:0043565;GO:0043992;GO:0043993;GO:0043994;GO:0043995;GO:0043996;GO:0043997;GO:0043999;GO:0044012;GO:0044014;GO:0044015;GO:0044016;GO:0044017;GO:0044018;GO:0045892;GO:0045893;GO:0045944;GO:0046972;GO:0046983;GO:0050729;GO:0050796;GO:0051092;GO:0051775;GO:0070888;GO:0071479;GO:0140908;GO:1990513;GO:1990837;GO:2000074;GO:2000323
N0.HOG0012516	GO:0004995;GO:0005886;GO:0007217;GO:0010460;GO:0032355;GO:0032590;GO:0032809;GO:0042053;GO:0042220;GO:0045777;GO:0060259;GO:0070474;GO:0097225;GO:1902093
N0.HOG0025919	GO:0001568;GO:0001707;GO:0001885;GO:0004222;GO:0005509;GO:0005576;GO:0005615;GO:0006508;GO:0008233;GO:0008237;GO:0008270;GO:0009953;GO:0016485;GO:0030513;GO:0035124;GO:0035162;GO:0036342;GO:0048264
N0.HOG0025593	GO:0000122;GO:0000981;GO:0003682;GO:0005634;GO:0005667;GO:0007601;GO:0009649;GO:0043565;GO:0045892;GO:1990837;GO:2001222
N0.HOG0030289	GO:0005524;GO:0005737;GO:0005829;GO:0007249;GO:0032088;GO:0032687;GO:0032688;GO:0032715;GO:0032720;GO:0034451;GO:0036312;GO:0042110;GO:0043124;GO:0043231;GO:0045824;GO:0048147;GO:0048471;GO:0050680;GO:0050728;GO:0051898;GO:1900016;GO:1900226;GO:1901223
N0.HOG0027441	GO:0004930;GO:0005886;GO:0043410;GO:0071880
N0.HOG0028775	GO:0004930;GO:0005929;GO:0007186;GO:0007189;GO:0030666;GO:0043005;GO:0055037;GO:0060170;GO:0097386;GO:1901621
N0.HOG0028007	GO:0000781;GO:0000783;GO:0005654;GO:0007004;GO:0010521;GO:0016233;GO:0032210;GO:0042162;GO:0043047;GO:0098505
N0.HOG0024515	GO:0000139;GO:0005764;GO:0005765;GO:0005770;GO:0005886;GO:0006914;GO:0010508;GO:0031902
N0.HOG0029117	GO:0005829;GO:0032991;GO:0043248;GO:0044877
N0.HOG0029676	GO:0003723;GO:0004386;GO:0004525;GO:0004530;GO:0005524;GO:0005634;GO:0005737;GO:0006309;GO:0014032;GO:0016442;GO:0021591;GO:0030318;GO:0030422;GO:0031054;GO:0031507;GO:0035195;GO:0035196;GO:0035279;GO:0046872;GO:0050767;GO:0070578;GO:0070883;GO:0098795;GO:1904888
N0.HOG0029758	GO:0001649;GO:0001734;GO:0005576;GO:0005783;GO:0005811;GO:0005829;GO:0008168;GO:0008173;GO:0016020;GO:0018708;GO:0032259;GO:0042476;GO:0180035;GO:1904724
N0.HOG0028155	GO:0005929;GO:0045880;GO:0060170;GO:0060271
N0.HOG0030068	GO:0005634;GO:0005654;GO:0016182;GO:0030122;GO:0030424;GO:0044306;GO:0048488;GO:0098850
N0.HOG0026774	GO:0005509;GO:0016460
N0.HOG0026321	GO:0000171;GO:0000172;GO:0001682;GO:0004526;GO:0005655;GO:0006364;GO:0008033;GO:0033204
N0.HOG0029843	GO:0003723;GO:0005654;GO:0005730;GO:0006397;GO:0008380;GO:0009636;GO:0019904;GO:0043279;GO:0048025
N0.HOG0029454	GO:0016779;GO:0044877;GO:0045296
N0.HOG0028814	GO:0001867;GO:0003823;GO:0005102;GO:0005615;GO:0062023;GO:0090729;GO:0097367
N0.HOG0029761	GO:0005886;GO:0042590
N0.HOG0024939	GO:0005789;GO:0015760;GO:0035435;GO:0061513;GO:0090382
N0.HOG0029581	GO:0009055;GO:0010181;GO:0016652;GO:0016655
N0.HOG0026195	GO:0005886;GO:0015293;GO:0035725
N0.HOG0017272	GO:0005262;GO:0005509;GO:0016020;GO:0030246;GO:0050982
N0.HOG0024611	GO:0000122;GO:0000978;GO:0000981;GO:0002009;GO:0005634;GO:0014032
N0.HOG0028668	GO:0004222;GO:0006508;GO:0008270;GO:0042588
N0.HOG0026093	GO:0001580;GO:0005261;GO:0005262;GO:0005886;GO:0006812;GO:0006816;GO:0007602;GO:0007638;GO:0009408;GO:0009416;GO:0010378;GO:0015276;GO:0016020;GO:0023041;GO:0034605;GO:0034703;GO:0040040;GO:0043052;GO:0046957;GO:0050850;GO:0050960;GO:0050965;GO:0050968;GO:0097604;GO:0097703;GO:0098655;GO:0120168
N0.HOG0025647	GO:0000785;GO:0005634;GO:0005737;GO:0008047;GO:0045815;GO:0071168
N0.HOG0027635	GO:0005764;GO:0005765;GO:0016020;GO:0050821;GO:0061462
N0.HOG0024874	GO:0016020;GO:0046872;GO:0140571;GO:0140575
N0.HOG0026281	GO:0005739;GO:0005743;GO:0031966;GO:0045271
N0.HOG0025973	GO:0004252;GO:0006508;GO:0009543
N0.HOG0026380	GO:0005737;GO:0006897;GO:0008289;GO:0015629;GO:0051301;GO:0051666;GO:0097320
N0.HOG0028973	GO:0005654;GO:0005730;GO:0006915
N0.HOG0029491	GO:0005765;GO:0031902
N0.HOG0014155	GO:0003777;GO:0005524;GO:0005829;GO:0005874;GO:0007018;GO:0008017;GO:0015630;GO:0043025;GO:0071598
N0.HOG0027246	GO:0004930;GO:0005886;GO:0007186;GO:0007218;GO:0008188;GO:0009582;GO:0015629;GO:0031628;GO:0032870;GO:0043408
N0.HOG0006292	GO:0003081;GO:0004177;GO:0004230;GO:0005615;GO:0005737;GO:0005886;GO:0006508;GO:0008217;GO:0008270;GO:0008283;GO:0016477;GO:0042277;GO:0043171;GO:0070006
N0.HOG0010936	GO:0003723;GO:0003729;GO:0003730;GO:0005634;GO:0005829;GO:0006397;GO:0008285;GO:0008380;GO:0010830;GO:0030154;GO:0030330;GO:0043484;GO:0051726;GO:0070935
N0.HOG0029714	GO:0001525;GO:0001957;GO:0001958;GO:0002063;GO:0005105;GO:0005111;GO:0005576;GO:0005615;GO:0005730;GO:0005737;GO:0007165;GO:0007267;GO:0008083;GO:0008283;GO:0008284;GO:0008543;GO:0009653;GO:0022008;GO:0030324;GO:0030334;GO:0030949;GO:0032332;GO:0043406;GO:0043410;GO:0043536;GO:0045766;GO:0048010;GO:0070371;GO:0070374;GO:2000546
N0.HOG0028264	GO:0005739;GO:0005759;GO:0006120;GO:0032981;GO:0051082
N0.HOG0015174	GO:0000139;GO:0003924;GO:0005525;GO:0005737;GO:0005794;GO:0005802;GO:0005829;GO:0005856;GO:0005886;GO:0007030;GO:0015031;GO:0030154;GO:0031982;GO:0042147;GO:0048471;GO:0060271;GO:0090316;GO:1903441;GO:1905279
N0.HOG0028075	GO:0000976;GO:0000978;GO:0000981;GO:0005634;GO:0005667;GO:0042127;GO:0045944;GO:0051726
N0.HOG0014478	GO:0004930;GO:0005886;GO:0007186;GO:0007218;GO:0008188;GO:0015629;GO:0031628;GO:0032870;GO:0043408
N0.HOG0025618	GO:0000460;GO:0000470;GO:0030687
N0.HOG0024624	GO:0005737;GO:0005868;GO:0007018;GO:0045505;GO:0060271
N0.HOG0027346	GO:0000977;GO:0000981;GO:0005634;GO:0006357;GO:0007507;GO:0009949;GO:0046983;GO:0060174
N0.HOG0014824	GO:0000978;GO:0000981;GO:0005634;GO:0006357
N0.HOG0007697	GO:0005886;GO:0007186;GO:0008188;GO:0015629;GO:0031628;GO:0043408
N0.HOG0029693	GO:0000139;GO:0004630;GO:0005765;GO:0005768;GO:0005789;GO:0005794;GO:0005886;GO:0006654;GO:0006935;GO:0007264;GO:0007265;GO:0009395;GO:0016020;GO:0016324;GO:0030139;GO:0031410;GO:0031670;GO:0031902;GO:0032534;GO:0035091;GO:0035579;GO:0045727;GO:0048471;GO:0060627;GO:0070821;GO:0098693;GO:0098981
N0.HOG0024548	GO:0005886;GO:0007218;GO:0007631;GO:0016499;GO:0017046;GO:0051480;GO:0070374
N0.HOG0025766	GO:0008270
N0.HOG0013926	GO:0000978;GO:0000981;GO:0005634;GO:0006357;GO:0007010;GO:0008270;GO:0022604
N0.HOG0019368	GO:0003735;GO:0005739;GO:0005763;GO:0006412
N0.HOG0028545	GO:0004045
N0.HOG0006348	GO:0016020
N0.HOG0026646	
N0.HOG0028788	GO:0001094;GO:0001223;GO:0002819;GO:0002841;GO:0004879;GO:0005634;GO:0005737;GO:0005829;GO:0006805;GO:0009410;GO:0009636;GO:0017025;GO:0030888;GO:0032922;GO:0034753;GO:0045892;GO:0045893;GO:0045944;GO:0046982;GO:0050728;GO:0051879;GO:0061629;GO:0070888;GO:0071219;GO:0071320;GO:1904322;GO:1904613;GO:1990837
N0.HOG0026353	GO:0002025;GO:0004940;GO:0005769;GO:0005886;GO:0016020;GO:0042802;GO:0043410;GO:0045187;GO:0045823;GO:0071880
N0.HOG0024688	GO:0004045;GO:0005739;GO:0005762;GO:0016150;GO:0070126
N0.HOG0000277	GO:0003676;GO:0005737;GO:0008270;GO:0015074;GO:0019899;GO:0042575
N0.HOG0025857	GO:0000122;GO:0000785;GO:0000978;GO:0000981;GO:0001228;GO:0001525;GO:0005654;GO:0005667;GO:0005794;GO:0006357;GO:0008270;GO:0014816;GO:0014901;GO:0014908;GO:0030033;GO:0032534;GO:0043231;GO:0043426;GO:0045600;GO:0045944;GO:0060576;GO:0061586;GO:1990830;GO:1990837
N0.HOG0027733	GO:0000226;GO:0005813;GO:0005829;GO:0007098;GO:0008017;GO:0010968;GO:0051225;GO:0051301;GO:0070652;GO:1990498
N0.HOG0025346	GO:0004993;GO:0005886;GO:0007186;GO:0007192;GO:0007268;GO:0010008;GO:0016020;GO:0030277;GO:0032098;GO:0070254;GO:0098794;GO:0098978;GO:0099589;GO:0120056;GO:0150052
N0.HOG0027484	GO:0003677;GO:0005634;GO:0005783;GO:0005788;GO:0005789;GO:0005886;GO:0006417;GO:0006457;GO:0016020;GO:0031965;GO:0043022;GO:0050708;GO:0051087
N0.HOG0016639	GO:0000139;GO:0003924;GO:0005525;GO:0005764;GO:0005770;GO:0005789;GO:0005829;GO:0005886;GO:0015031;GO:0019003;GO:0030670;GO:0032482;GO:0032880;GO:0042147;GO:0042470;GO:0045335;GO:0045921
N0.HOG0024827	GO:0003029;GO:0005252;GO:0005272;GO:0005886;GO:0009410;GO:0015271;GO:0022841;GO:0044548;GO:0046982;GO:0051481;GO:0060075;GO:0071294;GO:0071456;GO:0071468;GO:0090102;GO:0099605
N0.HOG0025369	GO:0005929;GO:0035108;GO:0060170
N0.HOG0014054	GO:0000139;GO:0001618;GO:0001786;GO:0004888;GO:0005044;GO:0005765;GO:0005789;GO:0005886;GO:0005925;GO:0006622;GO:0006898;GO:0007605;GO:0010008;GO:0010976;GO:0015485;GO:0015917;GO:0016020;GO:0019899;GO:0030666;GO:0030669;GO:0031210;GO:0031902;GO:0038024;GO:0042803;GO:0043202;GO:0043470;GO:0051087;GO:0070062;GO:0099638;GO:1904978;GO:1905671;GO:2000752
N0.HOG0025170	GO:0000139;GO:0005484;GO:0005829;GO:0015031;GO:0031201;GO:0042147;GO:2000156
N0.HOG0027398	GO:0005516;GO:0006511;GO:0006513;GO:0010506;GO:0016020;GO:0016567;GO:0019005;GO:0019903;GO:0031146;GO:0036312;GO:0044830;GO:0050727;GO:0051896;GO:1900226;GO:1990756
N0.HOG0025870	GO:0005743;GO:0015031;GO:0046872
N0.HOG0004689	GO:0005509;GO:0005576;GO:0005604;GO:0005737;GO:0005927;GO:0005938;GO:0009617;GO:0030036;GO:0030054;GO:0032154;GO:0051301;GO:0062023;GO:0071711
N0.HOG0007055	GO:0001527;GO:0005179;GO:0005509;GO:0005576;GO:0030326;GO:0030501;GO:0035108;GO:0035583;GO:0043010;GO:0045669;GO:0048048;GO:0060346;GO:0062023
N0.HOG0026161	GO:0005007;GO:0005886;GO:0008201;GO:0008285;GO:0017134
N0.HOG0001972	GO:0001649;GO:0004666;GO:0005109;GO:0005581;GO:0005615;GO:0005737;GO:0016477;GO:0016528;GO:0017147;GO:0019371;GO:0031012;GO:0033687;GO:0033690;GO:0043005;GO:0043932;GO:0045669;GO:0060071;GO:0060122;GO:0090090;GO:0090103;GO:0090177
N0.HOG0029398	GO:0005634;GO:0005737;GO:0023052;GO:0031616
N0.HOG0029183	GO:0005739;GO:0005743;GO:0005758;GO:0042721;GO:0045039;GO:0140318
N0.HOG0025751	GO:0001675;GO:0003785;GO:0005938;GO:0007283;GO:0008289;GO:0030317;GO:0120316;GO:1905198
N0.HOG0025194	GO:0005737;GO:0005929;GO:0031514;GO:0036064;GO:0036158;GO:0042073
N0.HOG0016955	GO:0004364;GO:0005634;GO:0005737;GO:0005739;GO:0005829;GO:0006749;GO:0009407;GO:0009507;GO:0009629;GO:0019899;GO:0043295;GO:0048046;GO:2000030
N0.HOG0000619	GO:0000922;GO:0005737;GO:0005813;GO:0007346;GO:0019900;GO:0030496;GO:0051301
N0.HOG0027631	GO:0001609;GO:0001963;GO:0001973;GO:0001975;GO:0005516;GO:0005886;GO:0007189;GO:0007626;GO:0008289;GO:0014074;GO:0019899;GO:0032230;GO:0042755;GO:0042802;GO:0046636;GO:0050728;GO:0060080;GO:0097190;GO:0098794;GO:2001235
N0.HOG0025395	GO:0003924;GO:0005525;GO:0005886;GO:0007165;GO:0019003
N0.HOG0026625	GO:0004930;GO:0005654;GO:0005829;GO:0005886;GO:0007166;GO:0007186;GO:0007189;GO:0016020;GO:0016607
N0.HOG0001401	GO:0001409;GO:0005524;GO:0005730;GO:0005794;GO:0005886;GO:0006855;GO:0008559;GO:0015132;GO:0015143;GO:0015431;GO:0015432;GO:0015562;GO:0015665;GO:0015721;GO:0015732;GO:0015747;GO:0015850;GO:0016020;GO:0016323;GO:0016324;GO:0016887;GO:0031088;GO:0032310;GO:0034634;GO:0042626;GO:0042910;GO:0060271;GO:0070730;GO:0071716;GO:0140115;GO:1901571
N0.HOG0026394	GO:0005524;GO:0005777;GO:0016301;GO:0046872
N0.HOG0025351	GO:0005576;GO:0005783;GO:0005789;GO:0005886;GO:0010955;GO:0031642;GO:0048715;GO:1900181
N0.HOG0028556	GO:0000922;GO:0005737;GO:0005813;GO:0005814;GO:0007098;GO:0007099;GO:0008017;GO:0010457;GO:0030496
N0.HOG0029574	GO:0005886;GO:0007605
N0.HOG0030089	
N0.HOG0002178	GO:0001822;GO:0003146;GO:0005929;GO:0007368;GO:0007601;GO:0016055;GO:0048793;GO:0060026;GO:0060271;GO:0060972;GO:0070121;GO:0097543;GO:0097546
N0.HOG0002896	GO:0002218;GO:0003723;GO:0004386;GO:0005634;GO:0005741;GO:0008270;GO:0010494;GO:0042742;GO:0045071;GO:0045087;GO:0051607
N0.HOG0027094	GO:0005126;GO:0016567;GO:0019221;GO:0035556;GO:0046426
N0.HOG0012114	GO:0001945;GO:0003017;GO:0003682;GO:0005178;GO:0005509;GO:0005576;GO:0005615;GO:0005634;GO:0005737;GO:0008544;GO:0010467;GO:0010572;GO:0016020;GO:0036303;GO:0045906;GO:0048014;GO:0098640;GO:0120193
N0.HOG0027170	GO:0000164;GO:0005977;GO:0005979;GO:0008157;GO:2001069
N0.HOG0025787	GO:0005509;GO:0005615;GO:0005635;GO:0009986
N0.HOG0025459	GO:0003925;GO:0005525;GO:0005768;GO:0005789;GO:0005794;GO:0005802;GO:0005929;GO:0006887;GO:0006893;GO:0007409;GO:0010008;GO:0016020;GO:0016192;GO:0016197;GO:0019003;GO:0030670;GO:0030859;GO:0031489;GO:0032593;GO:0032869;GO:0043001;GO:0045200;GO:0048471;GO:0055037;GO:0055038;GO:0071782;GO:0071786;GO:0072659;GO:0097051;GO:0099503;GO:1903361
N0.HOG0030312	GO:0000278;GO:0000922;GO:0002931;GO:0005634;GO:0005737;GO:0005829;GO:0005874;GO:0007059;GO:0008017;GO:0008608;GO:0031593;GO:0036064;GO:0051301;GO:0070536;GO:0070552;GO:0090307
N0.HOG0029897	GO:0003756;GO:0005783;GO:0005788;GO:0005811;GO:0006457;GO:0042175;GO:0045335
N0.HOG0012070	GO:0005886;GO:0006865;GO:0006970;GO:0009409;GO:0015199;GO:0031460
N0.HOG0024542	GO:0005737;GO:0005975;GO:0016020;GO:0016126;GO:0016906;GO:0030259
N0.HOG0025092	GO:0001786;GO:0005509;GO:0005544;GO:0005654;GO:0016324;GO:0031410;GO:1901611
N0.HOG0027978	
N0.HOG0029759	GO:0005829;GO:0016746;GO:0061929
N0.HOG0024662	GO:0000977;GO:0000981;GO:0003322;GO:0005634;GO:0006357;GO:0021537;GO:0021539;GO:0021794;GO:0048666
N0.HOG0025128	GO:0002446;GO:0005783;GO:0005789;GO:0007029;GO:0015031;GO:0016192;GO:0030223;GO:0038158;GO:0050832;GO:1990266
N0.HOG0009887	GO:0000977;GO:0000981;GO:0005634;GO:0006357;GO:0008270
N0.HOG0024746	GO:0005543;GO:0016020;GO:0042802
N0.HOG0020074	GO:0005774;GO:0006865;GO:0051453
N0.HOG0027810	GO:0005249;GO:0008076;GO:0051260
N0.HOG0026172	GO:0000122;GO:0000978;GO:0001228;GO:0003707;GO:0004879;GO:0005634;GO:0005654;GO:0005667;GO:0007165;GO:0007601;GO:0007602;GO:0008270;GO:0008283;GO:0008285;GO:0010628;GO:0030182;GO:0042462;GO:0043565;GO:0045944;GO:0060041
N0.HOG0014973	GO:0016020
N0.HOG0004452	GO:0005737;GO:0005802;GO:0005829;GO:0006895;GO:0015031;GO:0016567;GO:0016605;GO:0019964;GO:0031463;GO:0043066;GO:0043161;GO:0048471;GO:1990390;GO:1990756
N0.HOG0025272	GO:0001841;GO:0005635;GO:0005643;GO:0005654;GO:0006913;GO:0015031;GO:0031965;GO:0051028;GO:1990904
N0.HOG0024519	GO:0004602;GO:0005254;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0005886;GO:0006821;GO:0007165;GO:0010880;GO:0010881;GO:0016020;GO:0034707;GO:0051099;GO:0060315
N0.HOG0026550	GO:0000978;GO:0001228;GO:0001757;GO:0003682;GO:0003700;GO:0005634;GO:0005737;GO:0043565;GO:0060218;GO:0061053;GO:0061056;GO:0071837
N0.HOG0028650	GO:0016020
N0.HOG0029578	GO:0005634;GO:0006355;GO:0043565;GO:0046872
N0.HOG0028967	GO:0004721;GO:0004726;GO:0005737;GO:0007165;GO:0008330;GO:0017017;GO:0017018;GO:0030587;GO:0030946;GO:0033192;GO:0033550;GO:0043409;GO:0072718;GO:0140791;GO:0140793;GO:0180004;GO:0180005;GO:0180006;GO:0180007;GO:0180008;GO:1990439
N0.HOG0026824	GO:0000978;GO:0001228;GO:0001757;GO:0003682;GO:0003700;GO:0005634;GO:0005737;GO:0043565;GO:0045944;GO:0060218;GO:0061053;GO:0061056;GO:0071837
N0.HOG0029704	GO:0002025;GO:0004940;GO:0005769;GO:0005886;GO:0043410;GO:0045823;GO:0071880
N0.HOG0025769	GO:0008270;GO:0016020
N0.HOG0015443	GO:0005007;GO:0005886;GO:0008201;GO:0008285;GO:0017134
N0.HOG0024686	GO:0004930;GO:0005886;GO:0005929;GO:0007186;GO:0007218;GO:0008188;GO:0032870
N0.HOG0026051	GO:0004966;GO:0005886;GO:0007218;GO:0008528
N0.HOG0027578	GO:0004842;GO:0004869;GO:0005634;GO:0005737;GO:0006974;GO:0008270;GO:0010804;GO:0016055;GO:0032481;GO:0032496;GO:0042742;GO:0042802;GO:0043066;GO:0043123;GO:0046330;GO:0051402;GO:0060785;GO:0061630;GO:0070427;GO:0070431;GO:0070534;GO:0090263;GO:0120283;GO:1902530
N0.HOG0029408	GO:0001964;GO:0005783;GO:0005789;GO:0007507;GO:0007605;GO:0010996;GO:0043495;GO:0043529;GO:0060041;GO:0071816
N0.HOG0026440	GO:0005576;GO:0009279;GO:0016616;GO:0030435
N0.HOG0025758	GO:0004930;GO:0005886;GO:0007186
N0.HOG0028509	GO:0008270
N0.HOG0025844	GO:0000981;GO:0001701;GO:0005634;GO:0005694;GO:0005730;GO:0007420;GO:0009410;GO:0009791;GO:0021537;GO:0021796;GO:0021895;GO:0021987;GO:0030182;GO:0048854;GO:0048872;GO:0060019;GO:0060563;GO:0070445;GO:1990138;GO:1990837
N0.HOG0026981	GO:0003735;GO:0005763;GO:0032543
N0.HOG0005526	GO:0005768;GO:0015031;GO:0032456
N0.HOG0009673	GO:0004621;GO:0005576;GO:0009952;GO:0016055;GO:0021532;GO:0030178;GO:0090090;GO:1990697;GO:1990699
N0.HOG0012412	GO:0000118;GO:0000122;GO:0004407;GO:0006325;GO:0006954;GO:0007399;GO:0030183;GO:0031078;GO:0032129;GO:0034739;GO:0040029;GO:0042113;GO:0045843;GO:0045892;GO:0046872;GO:0140297;GO:0140937;GO:0180032;GO:0180033;GO:1990162
N0.HOG0030275	
N0.HOG0027112	GO:0000813;GO:0005886;GO:0009056;GO:0015031;GO:0019076;GO:0030496;GO:0031902;GO:0048306;GO:1903774
N0.HOG0008512	GO:0004021;GO:0005739;GO:0005759;GO:0006103;GO:0009058;GO:0030170;GO:0042851;GO:0042853
N0.HOG0025981	GO:0000978;GO:0000981;GO:0001228;GO:0001889;GO:0003682;GO:0003700;GO:0005654;GO:0006355;GO:0009416;GO:0010467;GO:0030324;GO:0030425;GO:0031966;GO:0036033;GO:0043025;GO:0043679;GO:0045471;GO:0045893;GO:0045944;GO:0061629;GO:0071394;GO:0071480;GO:0071774;GO:0110088;GO:0140416;GO:0140537
N0.HOG0028156	GO:0000287;GO:0003676;GO:0005634;GO:0006259;GO:0006281;GO:0008296;GO:0008311;GO:0042803
N0.HOG0026180	GO:0000226;GO:0000287;GO:0004674;GO:0004676;GO:0004677;GO:0004679;GO:0004694;GO:0004711;GO:0005524;GO:0005737;GO:0005789;GO:0006468;GO:0035175;GO:0035402;GO:0035403;GO:0035556;GO:0035979;GO:0044022;GO:0044023;GO:0044024;GO:0044025;GO:0046626;GO:0046777;GO:0072354;GO:0072371;GO:0072518;GO:0106310;GO:0140823;GO:0140855;GO:0140857;GO:1990244
N0.HOG0028548	GO:0001594;GO:0005886;GO:0007189
N0.HOG0012171	GO:0004890;GO:0005886;GO:0016917;GO:0019904;GO:0022851;GO:0034707;GO:0042734;GO:0042802;GO:0044877;GO:0045211;GO:0050804;GO:0097708;GO:0098978;GO:0098982;GO:0099507;GO:1902476;GO:1902711
N0.HOG0025012	GO:0005654;GO:0008270;GO:0016567;GO:0061630
N0.HOG0006331	GO:0005249;GO:0005886;GO:0008076;GO:0016020;GO:0030424;GO:0030955;GO:0043194;GO:0051260;GO:0071805;GO:0099508
N0.HOG0026790	GO:0000122;GO:0000977;GO:0000978;GO:0001228;GO:0005634;GO:0007420;GO:0030182;GO:0036498;GO:0045944;GO:0048665
N0.HOG0026674	GO:0003723;GO:0005634;GO:0005737;GO:0009982;GO:0031119;GO:0160154;GO:1990481
N0.HOG0027110	GO:0005737;GO:0019005;GO:0031146
N0.HOG0017935	
N0.HOG0028176	GO:0000139;GO:0006493;GO:0006629;GO:0008499
N0.HOG0024620	GO:0005125;GO:0005179;GO:0005615;GO:0008083;GO:0009267;GO:0009611;GO:0032686;GO:0032869;GO:0032924;GO:0042803;GO:0045444;GO:0046676;GO:0046881;GO:0046882;GO:0048471;GO:0048513;GO:0060279
N0.HOG0027033	GO:0004659;GO:0005739;GO:0005829;GO:0006744;GO:0008299;GO:0021549;GO:0032476;GO:0032478;GO:0046982;GO:0050878;GO:0052923;GO:0097269
N0.HOG0027620	GO:0005496;GO:0016020;GO:0038023;GO:0048477
N0.HOG0027788	GO:0005764;GO:0005769;GO:0005886;GO:0015031
N0.HOG0017152	GO:0001540;GO:0001666;GO:0005886;GO:0005892;GO:0006816;GO:0006874;GO:0007165;GO:0007268;GO:0007271;GO:0008284;GO:0015464;GO:0015643;GO:0017081;GO:0022848;GO:0030425;GO:0032720;GO:0034220;GO:0035094;GO:0042166;GO:0042391;GO:0042803;GO:0043005;GO:0043410;GO:0045202;GO:0045211;GO:0045766;GO:0050890;GO:1900016
N0.HOG0026966	GO:0005886;GO:0030513;GO:0045684;GO:0051961;GO:0070700
N0.HOG0027280	GO:0005886;GO:0007218;GO:0007631;GO:0016499;GO:0017046;GO:0051480;GO:0070374
N0.HOG0014563	GO:0004930;GO:0005886;GO:0007601;GO:0007602;GO:0009881;GO:0016020;GO:0016918;GO:0042995
N0.HOG0027771	GO:0004888;GO:0005886;GO:0006811;GO:0007417;GO:0008270;GO:0015276;GO:0016020;GO:0016594;GO:0016933;GO:0016934;GO:0022824;GO:0030425;GO:0034707;GO:0043200;GO:0043204;GO:0045211;GO:0045664;GO:0071230;GO:0071294;GO:0071361;GO:1902476
N0.HOG0025019	GO:0005509;GO:0005829;GO:0016460;GO:0017022;GO:0030048;GO:0031475;GO:0031476;GO:0031477;GO:0032036
N0.HOG0025527	GO:0003735;GO:0005743;GO:0005762
N0.HOG0017750	GO:0000287;GO:0005975;GO:0008801;GO:0016791;GO:0050308
